"","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"G6PC3",6.15836679989299,12.1873412779034,15.9678456386574,0,0,0.76426635542439,0,1.78801808955066,23.7605825253711,2.59777347366546,17.0581199036185,2.17854025350479,2.66172526480271,1.27116278035277,0,20.7648369046703,0,0,16.104868895169,0,0.374771859949157,0,0,25.777036303538,15.2847541287573,0,38.5924518639424,6.4764382523394,11.9244893830212,10.7473187524869,9.70549472119113,0,13.5763988709144,33.0169176253821,3.38677346405861,14.9939114050951,60.7993292374801,0,19.8648680432438,6.61510332298565,0.884969097233112,11.8263139168547,0.996379984374027,0.820363592084288,20.082899989743,23.0670213449015,1.44052739799686,23.6857966484869,0,3.89510923243733,0,0,0,0,0,0,0,0,0.435133837283195,0,0,0,17.9382726737134,0,0,0,0,0,0,0.223934505921631,0,0,0,0,0,3.04931613605848,0,33.4622334326324,0,0,0,0.207124663057987,0,0,0,0,0,0
"NT5C3B",11.1994914310941,0,0,0,0,9.76777194399722,0.567348113024005,0.993561700310752,0,11.1357617695305,0,0,0,0.423814052262672,0,0,0,0,85.8234875198059,13.0373916412132,0,0,0,0.306936923645739,0,0,0,0,0,2.93707125698479,0,4.07489897951897,7.54410149713449,0,0,1.28181254446488,21.012515434272,18.5114245292739,0,0,0,55.8587563373197,0,71.7975905302999,0,0,0.600351665593748,0,0.417905893460191,31.099372134776,0,4.27528264107304,20.7272674123774,3.82736098182025,0,0,0,4.70128927628218,0.725382451822645,9.13474256833884,1.64670823353458,0,0,0,0,0,0,0,0,0,0,0,1.05803145967671,0,0,0,217.781411363244,0,0,53.9039934806042,0,0,0.193428387369855,62.2956579882111,4.23939130480494,0.747515154972749,1.55168625003332,0
"PFKL",0.285445249896248,0,0,0,3.68481397644897,0,1.04113400082155,3.95042625409238,0,1.3244977681662,0,0.37024933503997,4.22210181297184,2.4628316032786,3.99732631953716,0.938100626632028,0,0.0850652918094359,0,0.110762812696094,7.06998758472537,0,0.114791273552232,0,0.288632111102706,0,1.10079455747445,2.96047591555978,6.18837428655728,0,0.603467350466175,0.138477782932342,1.06493030320294,6.63874766731024,0,1.76417959990488,0.189018752670857,0.161762392256707,2.47580142682507,5.74619887077184,0.451209316772114,1.25619805987204,0,0,0,0.363739940105403,0,1.60197312496219,0.127815716910858,0.522619966414564,0,0,0,0,0.306019654167372,5.18384189239573,0,0,0,0,0,0,0,0,0.939405387551635,0.080186053428902,0,0,0,0,0,0.241516930402804,0,0,0,0,0,15.8237662842379,0,0,0,0,0,0,0,0,0,0
"PGD",33.5021873642557,0,54.3103254197766,90.330394917625,40.9685359130629,0.390894154139852,246.480810693935,186.101878090405,0.976553418561829,0.284714070866282,130.180237390234,137.051923277718,74.8756060245497,89.3310286760131,18.2851668195708,47.5903752437849,11.7397141762469,23.039902738433,66.8416237932406,11.3333585462783,81.0815001964378,139.984796492606,69.4369549740971,88.7095312500337,148.534210469714,73.9639506749294,50.5198268224065,7.53870242868284,88.8702408338503,27.0337307200555,0.363219795702028,10.835256221108,38.4581303562621,72.0668002783875,44.1713591695587,44.2432768845555,60.2971095590181,9.24947105609708,98.8921264093889,77.8177916528295,21.2735710261712,35.5362591013917,0,27.6926647224083,46.5369325907614,89.0318296373254,2.21033047480908,8.52953676561255,0,207.608755316441,151.876709616303,0,0,0,0,76.8879953394464,15.9886165379475,18.3906637990775,116.507525054461,0,0,2.04613788854481,177.752360805689,0,6.50229424320889,164.094296957633,88.2754151042984,0,0.333878401843966,1.37441124268287,168.183627953547,34.7425117238926,9.4138402632732,0,57.5885996927839,0,0,46.4448610607273,0,120.450719778831,0,23.2001270853383,0.178037591881222,36.6736044627348,1.06420078423198,0,81.7656517981568,0
"ALDH9A1",1.54043790844856,0,18.6726770484584,26.3322186362581,0,28.7394646362339,0,41.4079153002847,13.4257398443069,29.3570503119045,3.7054431210479,0,10.5787754831065,0.349761899237332,19.8462659914955,0,0.350866507927735,3.4429842564587,85.7197106304228,3.28759296474568,0,0,3.71690534846635,41.5422610201542,0,0,0,65.1351513896935,96.3804604579838,31.995253874457,1.30267220562541,0.373655589617318,0,1.27952715664215,48.5906046186709,0,9.9455976522465,0.872969234149556,0,9.43783181335277,34.4958706900616,0,99.3812227612603,0,6.20246561450611,1.96296415077438,26.7544868627057,6.31766882510554,0,0,0,0,0,0,0,0,2.20548026469874,0,0,0,0,2.93535428170442,0,0,0,1.29819960019295,0,0,0,0.308079182723502,89.5135126500152,0,193.842365916465,0,0,0,1.46121069646793,87.1518567970169,0,5.89566339440912,0,0,175.753780764569,0,0,0,9.28408407006788,0
"UCK2",19.0450203047635,0,11.6526748016564,33.0146031653959,0,0.858046226449675,7.56548127624816,22.4830835914014,0.142907906031892,7.24967320648087,0,0,0.796889130985932,1.19879907322967,0,0,11.8540530147308,8.54148200066872,1.60061566422373,9.95107798942021,0,8.32528351074864,4.39819128538921,2.48057371685277,0,3.37574420957583,13.2710837045077,11.7341065818324,20.3684181993318,0,0,1.46365031433285,48.3063692667315,5.01204953720808,1.79253643728578,6.73350017807259,0,6.411594641578,0,0.825201610171143,32.9861882775957,0,0.167796229606505,0,0,0,42.2112267895711,0,3.71513143298092,4.55719041051335,31.0411933114392,0,0,0.140598195279203,31.8058722227709,12.3524281217858,0,40.6065510813871,45.4330350042558,49.4054904451008,1.19773893718013,3.9524745264454,23.8905574970511,53.5326605696779,0,3.07230323775681,22.3474409497571,0,2.63841031936733,1.0559327346278,1.34859361409232,4.53109498445989,23.2293970417179,0,0,9.66630984933804,0.357732754878324,7.22686785936416,0,0.524862869602922,3.61447576696373,0,0,14.0558541637438,49.0562537349563,0,0.156753384494929,180.879451277454
"MGST3",22.5946173542145,34.1265620409977,54.9282675794207,32.5198383751025,48.6123356695011,8.41839254040076,8.48084466534395,24.3766182430128,25.6282985755001,30.5578416847489,21.6427988762043,11.8016149192957,49.826107110482,18.5926281349134,17.8379437993563,37.8755475950559,14.5066031262492,12.6533735575221,28.0323354070167,42.8372178633047,23.6520479209896,11.4425508813238,3.17108672787856,34.4112059916366,12.1134440943053,31.542689377649,34.5027878217472,31.212876075879,40.3734311258551,23.765419930491,12.1824118360862,64.1493837683588,35.6416365219935,31.9092333647869,34.9901033153069,9.37213850062552,23.1959826356718,23.7182446890971,36.4685810045956,33.5791145295562,22.212503124612,24.0246196742675,8.36628285772361,36.2192820696835,36.8565164099784,53.3329952794375,25.7520207372174,45.1707047615882,9.37042413416216,11.1055965247385,31.8528091140838,1.02369581654948,5.36739942013098,8.02780382320523,14.1979374572802,28.9159155862995,2.31582866027804,15.9457564125536,35.5939064533805,27.971819137069,8.9899567221557,28.7513427093764,32.1939974967741,3.81102159182302,10.2805457254666,16.7838257877106,9.32702670013503,0,18.0351566480167,11.5244570840004,33.8914208755196,20.2208634111539,28.3077885003611,35.7921061454634,25.5478616079184,7.5792107616444,23.0148076843991,9.1327888148776,38.7293523793995,14.878653438051,18.4577049265807,11.3325864181962,36.0169137101286,14.2836109894982,0,0,13.4883665783012,41.2197528376343
"SLC27A3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180743851211213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67835363068245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PYCR2",2.47573432870869,0,0,5.49612458033049,0,0.321874531143476,0,1.12954890693296,0.536083183315637,4.2199652458104,0,0,0.373666224940377,0,0,0,8.37793631700406,0.21079755543893,2.00143613316593,0,0.473511031268354,0,1.70676331103924,0.46526252168399,0,0,0.681960870350979,0,0,0.890416938541752,0,7.20630385883839,0,0.195848409872859,0.61129555147659,6.31475946738734,0,0,0,0,4.09979992380037,0,5.66500940865849,0,1.03567494083016,0,0,0,0,0.518035071650905,0,0,0,0,3.0333497313692,0,0,0.445395603978704,23.6403792391617,0,0,0,0,0,0,0,0,0,0,0,0,0.478796251143904,1.33649171058551,0,1.98618901876848,0.226629613208384,0,0.484103268599432,0,3.19944864738239,0.677939985608188,0,0.146601748339729,0.479336483419579,0,0,0,0
"GALM",0,0,0,0,0,0,6.10661786168848,0.48609739101225,0,0,0,1.77679869062729,0,75.0606586539621,30.1810458632708,129.053729861165,0,7.07584683224611,0,1.77180800380885,3.36226775643633,0,0,0,0,0,1.32065755645388,0,13.5462474148941,0,0,0,0,0,0.39460332910729,0,0,1.55257108955201,0,0,7.21773183065931,0,0,15.3888742426951,0,0,0,3.94243510157501,0.408918669944919,0,0,11.2289681591511,0,0,0,0,0,2.58760478311499,0,0,14.8239154098403,0,0.893453489157787,19.1256824330377,0,0,0,0,0,0,0,0,0,0,0,1.75552659521849,0,0,0,0,0,0,87.0635730677649,0,0,0,0,0
"ENOPH1",0,0,100.481512792239,0,0,83.5907362627678,5.35408515550061,6.69734183172433,0,7.92334654301158,0,35.9044950224538,2.65865825626714,0,16.2102340493499,50.2113810534029,2.86584298327147,122.986684769707,90.7821779098391,0.488231538827327,0.421132527068793,80.2967708047608,0,48.4141840897212,69.9744011376057,1.07261741939538,0,33.1256168940345,40.1987786534292,0,0,0,0.782351266369502,38.3205219554687,0,8.64036604046694,0,0,2.48024731041982,40.1955093053912,93.4776469090721,43.1901364359798,1.679453818106,13.8276841021318,8.29000252637827,1.06888648736817,68.7958538276688,0,61.4104971441724,48.8375325375741,0,0,36.2391321216867,16.4177033361582,41.3664019497964,7.34459884627369,0,92.6937535640303,95.8364548941386,50.2072517459809,113.220339434578,1.19878419307139,104.017840659948,3.5134586988099,0,25.4485586811157,0,0,27.3856133494693,55.3599274120632,1.8747116166271,4.89708076818121,207.301018242632,28.8853269670073,0,41.9245758739586,53.707610932399,0,0,34.5841864464136,113.354243875114,62.3761292697799,31.8139549122983,0,1.03915046124512,0,31.9015199034629,0
"MUT",1.01942556704744,1.25023965427186,0,0,0.243699427653178,0,0,0,0,0,0,0,0,1.85171357056884,0,0,1.23837440194713,0,1.92295890948618,12.9220523980105,0.454944447753698,0,0,0,0.343602323780042,0,5.569377425323,0,2.32640685439529,65.8737528867188,18.3909934647484,0,11.8323064292213,0.376338208782095,0,0,0.225017522851437,1.92570167149022,1.87556711790882,16.6552934855006,24.7085543650791,0.598176787538962,6.95479341853711,0,0,0,1.74869036764037,31.3933089056598,0,110.743296345495,0,0,0,2.28032346379213,0.485735117470964,0,0,0,0,9.97779963119433,1.43894803229109,3.88509681136766,0,0,0,18.9005949793896,0.254885372059653,0,0,0,0,0,0,0,0,0,210.804879933383,0,0,0,0,0,0,81.5158421846056,0,7.07637045878444,0.564964452199383,0
"MDH2",57.7315173846052,83.0324295301582,106.446456836444,71.7717489003641,62.7320210293714,74.1934496717002,7.2317017098171,99.8255262860971,127.281842986186,108.543857511847,49.9371473109016,63.9911047245145,107.572153526629,121.389377243244,72.1246337817822,77.2067821018405,60.567596144669,104.686894516587,143.219859975375,98.5681951121938,11.4767577584183,21.3461175515965,99.3389998428207,96.1982974592415,148.947407879547,92.7640257209182,115.3662022537,67.8313813767947,56.9576016840728,28.6285797611618,110.95611583894,37.3429815847157,119.657198972677,134.656674208079,112.180708576123,96.1095371158778,260.885229472524,98.7445446876017,109.802544346765,123.413898245616,19.9107109330245,75.1422418926107,44.5232847549249,23.0714586433537,73.7698659309684,138.513421286045,54.9170902891112,130.204306105271,6.58021007197824,95.0661938643385,49.073492258801,4.72401458655984,169.738836278741,8.60919704507218,150.042924092171,7.71576231447319,6.67923529765031,115.664014955222,57.6520664401091,99.5764714466818,42.720342302447,67.6723718987669,61.9589504929677,114.964209208861,103.173286327934,96.1266708627354,22.5703412104479,0,99.2731170151769,238.197245789177,250.027626332336,63.4714718338714,107.625133677688,3.76524223523262,19.4035283851525,74.2108969796907,47.7925458448154,116.37704299899,0,235.197091900444,232.725383238605,4.6600489284219,47.1352201850876,123.292557937958,41.3227128282141,0,58.4631142530064,0
"PSPH",3.22867308182791,1.1313416519105,6.13912211574593,0.477843126679952,0,0,0,0.491025242912446,0,0.611485832142935,0,9.57232603784726,2.92385027277749,4.18903824285697,82.6766336931238,0,1.26068038547243,0,0,5.36930955535122,15.7467276368681,19.2533210501489,24.8551784278508,7.8879011007873,0,0,0.444681943338926,0,0,0.580608583024509,7.02084665204195,0,6.88310491411257,3.06493543386838,4.38464017751728,7.60177026731885,6.71940450750934,1.56831040544898,7.63740165645204,0,0,19.8924102186269,48.4317511267715,4.73105049837602,0,1.95917373001498,2.96698053416172,0,6.60902586036972,36.8193145838948,0.607427377297851,0,0,0,18.1310920613551,6.28226458157914,1.76097724248695,3.48511578319615,20.4338818479583,30.559384986043,0.976577873471992,0.43945293102273,25.0446787705716,20.1782181788095,0,1.55483138212827,0,0,1.07561550311644,1.10694345016221,0,9.52227279994938,132.464619390371,0,20.0743879628644,0,8.75033487312801,1.68355295534169,0,0,0,3.41283251838124,13.9566775231493,3.125579314405,1.14280214555831,0,29.5238927063274,0
"PRPS1",0,0,0,0,0,0,0,0,0,7.40756082622274,0,0,0,0,0,0,0,7.32650942245726,0,0,0,0.448529628378132,0,0,0,0.952653629068267,0,0,0,0,0,0,0,20.1113983348827,0,19.9524242118677,0,0,0,0.97808106637127,0,4.91790521158677,0,0,0,39.8722788380102,4.31305275544982,0,0,0,2.57543879663961,0,0,0,1.59738680298127,0,0,0,0,0,0,6.92061269355357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3833408918559,0,0,0,0,0,0,0,0
"AUH",14.6689530148188,0,22.5282399694733,0,0,0,0,0,0,0,0,0.731808140958097,0,0,0,3.70836412458701,0,0,0,0,0,0,0,0,3.9934259446234,1.92387092495629,19.0378226140717,0,0,0,7.15662033249922,0,0,0,0,0,0.373600838427828,0,16.9047856985655,1.481415964123,1.78365560739942,0,0.502051074943113,0,0,0,0,4.38416941543616,0,0,0,0,0,0,1.20971276930822,4.39114634298914,0,26.6438490732611,0,0.424777665932497,0,0,0,0,0,0,0,0,0,0,18.4938889549905,0.190945980582411,0,0,2.77235218773408,0,1.07034654205401,0,0,0,0,0,0,18.733819896056,0,0,0,0
"GLUD1",1.08605468907669,0.44398488811833,39.5804278330772,40.8805046979293,0,0,2.20071092434716,7.70793816950371,28.2594597199774,0.239972132477804,33.6715515286888,13.6175790526337,40.5428384987028,26.9607882181079,52.3186971291429,122.714590824813,22.0985079144846,42.2908177776189,43.7043732979518,1.12380661111149,60.5849223724287,0.290607431856249,101.035958221468,19.2875708797335,56.0071787761468,0.617235087887368,55.4946384975379,66.1395570977729,19.0015235231546,40.5581246552767,99.1896596058305,50.2289101264378,0.45020213537887,29.8696930610809,29.4085447830855,38.2849978647288,0.958898201955143,9.84750972401272,78.2134254155405,1.58427453205918,38.5314891079187,0.318636654800166,0.64429174607647,0.530473814659789,50.3548746806864,34.1373913325066,55.4237697077127,59.7011719601678,483.067860991197,16.7029875915677,15.2562834086653,5.06235513518722,140.197301878956,13.496467850331,1.81118878769402,21.3669595591722,202.140821191613,26.4422472295581,113.674170753656,1.09025060491683,0.255499487215084,65.5345578693118,115.640530569188,9.09815072262153,0.476563369666718,20.3393211965439,0.814633640112224,0,3.37692528514647,71.243245344285,0.647278946917285,79.8845489483136,0,14.0248050930762,52.0965413948861,3.24764937052355,0,0.165173815808956,0,7.30557209889762,344.189302292613,34.0191223018659,106.542268610114,0.245321115839347,0.29898830406669,0,3.91228651702775,0.406632171034885
"GSTO1",118.278484680693,201.418956263082,99.5572984891842,222.438659981465,0,91.8737647533762,256.464161795121,93.8360563856468,179.850994170734,132.836708748893,50.7411241342314,67.4258852617111,22.2865054894067,13.6843567436676,75.9600739334591,67.9103383085645,80.3063097352565,15.2666794911265,190.42562103744,130.380341304524,103.384175221427,123.370846097715,138.151942614907,126.359632995849,89.1279231736316,123.309773110859,111.127358786412,34.8601661577724,198.858640916184,96.2563879307156,110.852705526366,209.054446759237,61.8339720581218,365.864055447373,89.8463475889347,234.876419849299,177.099169766625,64.0401144271155,61.7788389798242,195.176626278132,56.3674550891111,236.7225384993,51.6201136582255,38.6373787005162,169.869064186285,93.440653456653,127.93774465604,48.1345447114829,236.812515842909,44.6904046644031,65.9775332172845,2.90616492517773,174.110655048032,182.561476862535,319.836323922766,57.1692976428607,175.454150070187,31.3083346318939,35.7179005623966,57.8551702583731,57.9551707927718,2.15334534976602,141.883954077297,26.647018221311,10.9091019967055,243.377238273902,77.4171736248815,0,22.2535581993079,104.263031937159,2.69399717824001,38.7555976768616,0,13.511972184587,20.6250636441868,6.27567017628372,12.8631475030287,21.9986907754169,0,68.6757147637332,108.306024312272,0,50.2765104084402,20.4206979689808,4.97759830637815,0,217.942638229104,0
"HSD17B12",113.936392874605,97.3748415666477,59.3373129892562,27.7835478593844,28.2085041252573,44.8195706222476,54.540119443905,84.4388006903545,129.585490614358,8.29593887887002,244.35454365803,47.0133044717013,110.759760620277,107.021429311163,104.154310102189,59.8258773699641,42.0552768481609,38.9430598961204,155.594763671401,56.3836416379211,56.7948631969977,5.21892091197827,21.438991179799,50.2463341068955,62.7812034609883,9.97624519953092,41.8387953359357,31.8988418036514,20.7712494955841,112.938221521454,161.36282713668,57.5605042122662,24.6593366109448,8.55031479642684,47.0548611316826,54.2448088716863,59.8413403167314,35.5538383342293,67.6672728834108,259.477244982108,14.7301401330985,8.15426079736944,42.6666549541155,74.7838133566431,9.51901285243741,13.2553925200544,45.3756481518745,48.4152960834527,29.8393765341919,69.6343430677875,17.552000780802,82.8406705651736,14.3259418947463,5.4535166278111,67.2602151809017,29.0954062486346,17.0649434107038,63.4521101447692,47.8777405860766,34.5087684930484,38.772226471337,47.3862353429883,93.9784717872788,35.4013014466077,24.3915566159375,11.8711779379726,27.918403228633,333.11636354188,18.8252382802388,51.6194178068882,11.3336578149879,16.3925102319744,27.6386758572092,20.6390806769695,15.7451979569623,8.43606904936265,20.9677582869534,67.0383999336403,79.2123158753635,29.5196190283473,3.27128963966411,48.1053504249501,16.1692114576077,203.320250351489,17.584883810079,32.0245105751849,47.2900042072863,273.481250011214
"APIP",16.7090032827594,0,12.7084544003674,7.66608285414856,1.19831442381532,17.5961695625788,4.35317692117913,2.54114993615173,5.42712654947421,8.22784721338737,12.0577910217798,7.43079384950369,1.00876578020254,1.95111696910134,0.267417161163116,10.7585143413699,10.6562964217767,10.24341038369,0.450263753148691,0.74099221744451,3.35556693153465,16.4788625693056,0.383971110259406,17.5846044170735,0.724095060062606,0,10.5860465177248,1.14261287768784,8.53413001405312,3.75595115775177,20.3875400635701,0,1.18737966228086,1.05744196719061,4.33198595697884,11.1465093102145,10.2741980618423,0.270543585025926,0.188214382746866,2.71597553000229,3.77318190135647,6.93316822409198,0.42481968417521,16.0895481120927,14.6787565812769,11.3557923615843,3.99222046316697,2.67926027982248,0.213768613293296,0,8.17323867688088,3.68321145847895,4.3072578254712,0,1.19422397299892,10.0632151139922,1.13917442939595,1.95391554730249,5.75127570711547,3.95376715998927,0,0,0,16.2193814300035,2.19958506370625,3.75505714097407,0,0,18.5550560215328,10.5025157400626,1.70715729001456,15.2685944473133,0,3.08246137796109,0.837813008900608,1.22363854866269,0,0,0.294512458680432,13.6204717470986,29.0543711988391,12.7166858897389,0,1.77930205602872,0.788562744621084,0,0,0
"ALDOA",885.32043468666,3487.74731704971,802.126027733717,1957.28909190582,2308.20172324957,1998.08116638063,2046.01607558254,1572.43855307542,1524.72381706367,1167.80864586666,1974.53767692736,1310.82002280598,2201.68111418782,2576.71711453994,2916.34216764191,1622.36173488506,1035.22464624387,1412.95343721961,1223.39965713671,1385.06836112472,2526.22537071963,1374.99808280592,1698.219601008,1714.96030147168,1126.12386423672,1614.12317229407,1615.85768163979,2159.56675094935,1552.13078666587,2165.5537608582,1344.49257760555,2047.23110164434,1451.4027351313,872.033490295085,1120.08857210961,1638.77327677072,1839.50208520435,1505.37323122262,2350.8536184574,2807.19280530463,766.269039363764,1276.18081665159,1589.62637595767,2151.92069728861,920.347915775881,1522.49877337756,957.325273715737,1377.56102146492,696.990010092805,474.602802446849,289.162382296524,266.162647340236,238.531586368976,328.82291525474,309.12666795285,250.310804170907,405.713501629962,445.078115742226,238.967717277068,841.612203523232,382.407241044915,220.147277581832,869.398637050867,356.913271524642,2017.17424193743,948.039462081423,824.802063232903,4243.40331129734,188.786341242739,320.992371987458,404.493482060453,334.73627943911,499.008079906908,1802.35118735468,261.03197852074,844.976634406005,245.494321058626,963.832220032019,576.816794390561,252.563449860087,292.889906254281,788.201241250307,266.990589433415,846.027724692204,321.130931788731,4.31160618397251,437.689383445833,342.327585524334
